CMDLINE /Users/macbookair/Documents/Programming/oneredboxng/venv/bin/python3 app.py
MEM 39.218750 1680699968.4329
MEM 39.218750 1680699968.5376
MEM 39.218750 1680699968.6396
MEM 39.218750 1680699968.7428
MEM 39.218750 1680699968.8449
MEM 39.218750 1680699968.9501
MEM 39.218750 1680699969.0555
MEM 39.218750 1680699969.1616
MEM 39.218750 1680699969.2669
MEM 39.218750 1680699969.3720
MEM 39.218750 1680699969.4761
MEM 39.218750 1680699969.5798
MEM 39.218750 1680699969.6845
MEM 39.218750 1680699969.7904
MEM 39.218750 1680699969.8960
MEM 39.265625 1680699970.0009
